Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.0001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.005), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-13 01:35:04.347467

=== EVAL :: ep: 0, r: -18.589694227688852, n_steps: 50, elapsed: 00:00:00
Train:: ep: 4313, r: -10.306763197701827, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4314, r: -8.491966590657391, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4315, r: -6.018447575581127, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4316, r: -7.5825403622642, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4317, r: -7.153238677912831, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4318, r: -5.713405868741865, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4319, r: -6.7592238052108975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4320, r: -6.71458618051206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4321, r: -8.900491470168523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4322, r: -6.989152666291583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4323, r: -1.7541095320953992, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4324, r: -12.517606653402527, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4325, r: -8.833793003291694, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4326, r: -6.0157335246436565, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4327, r: -5.214538199983876, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4328, r: -7.021202509442211, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4329, r: -7.677475201114972, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4330, r: -6.5949770050744405, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4331, r: -1.90051695767363, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4332, r: -6.168655175868214, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4333, r: -8.130480650939298, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4334, r: -10.865590496981998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4335, r: -12.019250646366219, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4336, r: -15.078335143757467, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4337, r: -4.586400559912478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4338, r: -10.289060809931922, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4339, r: -12.894606865496737, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4340, r: -7.365704226955, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4341, r: -9.78964254733766, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4342, r: -8.123319852593859, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4343, r: -8.470301055805772, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4344, r: -6.754077868169646, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4345, r: -9.929139530596112, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4346, r: -14.815104656181274, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4347, r: -7.367520365639678, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4348, r: -12.535438329416943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4349, r: -6.881804094770251, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4350, r: -8.612922218633166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4351, r: -9.906605661529808, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4352, r: -5.028651092789045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4353, r: -15.467071277538329, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4354, r: -10.775217369667219, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4355, r: -6.892968631008589, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4356, r: -10.320808232536972, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4357, r: -6.853704608307772, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4358, r: -8.191779838307179, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4359, r: -10.092406197434988, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4360, r: -7.267442532966996, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4361, r: -17.18019003557723, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4362, r: -4.086381387742399, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4363, r: -7.160975277152868, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4364, r: -6.359809828246719, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4365, r: -14.550342509658249, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4366, r: -7.35467989047618, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4367, r: -4.772113338468456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4368, r: -7.525372417654121, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4369, r: -5.257973986060751, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4370, r: -11.110819822909965, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4371, r: -14.78818700046189, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4372, r: -9.127947869037849, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4373, r: -5.841120791668478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4374, r: -8.530297403259901, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4375, r: -5.22189654392605, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4376, r: -6.679754247440165, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4377, r: -6.970828346585335, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4378, r: -10.251635259076004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4379, r: -16.571037104083825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4380, r: -3.8106857582140696, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4381, r: -8.923728032141668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4382, r: -4.055728437991591, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4383, r: -2.936155890028013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4384, r: -5.198368309640495, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4385, r: -6.773300508413448, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4386, r: -5.468650260265887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4387, r: -12.027389408698737, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4388, r: -11.07233636035953, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4389, r: -5.138553223859302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4390, r: -5.354470197890739, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4391, r: -4.231855360277153, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4392, r: -5.38844390955894, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4393, r: -6.242915764853528, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4394, r: -10.551305827460455, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4395, r: -11.899653117575882, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4396, r: -5.191041370771911, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4397, r: -15.936771561966037, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4398, r: -8.008443248839162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4399, r: -6.157023348481545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4400, r: -3.8631944802877953, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4401, r: -8.407313717660065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4402, r: -13.49890275338583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4403, r: -10.395529026299432, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4404, r: -9.884611330609424, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4405, r: -6.957684785086945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4406, r: -15.895806084880986, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4407, r: -13.069072066594302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4408, r: -8.404473495305675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4409, r: -7.951475999941807, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4410, r: -8.997155693386558, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4411, r: -4.269194488329619, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4412, r: -7.807646476906982, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4413, r: -6.632879109594041, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4414, r: -7.738153612078853, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4415, r: -5.0497077449247945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4416, r: -7.594567645932633, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4417, r: -15.082531317832306, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4418, r: -8.806486911788117, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4419, r: -7.365445965376347, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4420, r: -5.456822417244067, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4421, r: -4.42931158529932, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4422, r: -5.030093462968666, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4423, r: -13.669591690428202, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4424, r: -4.419157336594778, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4425, r: -14.978550958784751, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4426, r: -6.687583806874196, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4427, r: -5.944402854713082, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4428, r: -9.623376086022072, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4429, r: -8.737203212609174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4430, r: -11.42672286180412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4431, r: -8.337859399484, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4432, r: -4.086173794454815, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4433, r: -8.884383976441583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4434, r: -5.850757703852507, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4435, r: -7.02619647175774, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4436, r: -3.7229708410741997, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4437, r: -11.476078722481299, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4438, r: -10.953249091053971, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4439, r: -17.143877782298173, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4440, r: -11.118787522602444, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4441, r: -5.754953819354352, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4442, r: -3.0817190803715624, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4443, r: -4.039807787873632, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4444, r: -12.739453784173168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4445, r: -3.375144747358241, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4446, r: -5.321744273655594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4447, r: -13.596955089822908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4448, r: -2.1755464099480446, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4449, r: -4.668087522516454, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4450, r: -7.859691808503831, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4451, r: -6.227367864565014, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4452, r: -7.802958269224096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4453, r: -16.439193462627355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4454, r: -15.763218052675498, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4455, r: -15.031124348589842, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4456, r: -9.292160318387706, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4457, r: -12.665072936418209, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4458, r: -6.037363117248644, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4459, r: -7.696769612471643, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4460, r: -10.541235758993047, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4461, r: -14.805321216893729, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4462, r: -13.760854946937062, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4463, r: -1.688364600438984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4464, r: -8.557620168921122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4465, r: -10.296948953249853, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4466, r: -3.9330259661852867, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4467, r: -5.220005313705089, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4468, r: -10.119759676163506, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4469, r: -14.059606821428886, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4470, r: -7.144655434795486, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4471, r: -6.370438268299909, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4472, r: -3.4372817154659043, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4473, r: -6.1276823378474825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4474, r: -7.0501535190154065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4475, r: -5.245169101500172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4476, r: -6.31850845273153, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4477, r: -1.9115886104139583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4478, r: -7.446698831123715, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4479, r: -9.312156648156238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4480, r: -7.501215460769762, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4481, r: -7.97269284571498, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4482, r: -7.578342036139532, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4483, r: -4.4156827652774275, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4484, r: -6.457999274395809, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4485, r: -6.200239364028804, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4486, r: -9.399263656152504, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4487, r: -14.538903716544327, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4488, r: -4.732102179527171, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4489, r: -11.604640645499842, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4490, r: -13.826204881241557, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4491, r: -2.7667097276008454, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4492, r: -9.394867869304633, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4493, r: -2.272169289614788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4494, r: -11.753365174362084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4495, r: -6.750731246105099, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4496, r: -3.9063080357069544, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4497, r: -9.027458290068065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4498, r: -5.748279608301735, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4499, r: -10.757492006102886, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4500, r: -10.084791676860846, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4501, r: -7.8699446955612045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4502, r: -9.333479722316412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4503, r: -3.6390298659077565, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4504, r: -13.933273493797673, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4505, r: -7.950560069621719, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4506, r: -9.399324104208828, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4507, r: -3.5652179134269004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4508, r: -16.593480931614895, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4509, r: -12.924369731172346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4510, r: -14.25970700442147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4511, r: -4.845811712827316, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4512, r: -10.038228419330125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4513, r: -6.582047513257641, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4514, r: -4.564453667971668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4515, r: -6.483519592972557, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4516, r: -8.529424929598699, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4517, r: -7.840304255667608, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4518, r: -7.215783691333781, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4519, r: -3.6303087158870317, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4520, r: -11.18828307647168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4521, r: -7.2765588950381, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4522, r: -7.504441269862949, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4523, r: -11.942350678315954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4524, r: -7.232345105096523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4525, r: -7.179143763801982, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4526, r: -7.050229686438243, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4527, r: -7.391036101015359, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4528, r: -5.036593538880728, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4529, r: -10.917575029052662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4530, r: -2.8374451698770247, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4531, r: -9.042359155208059, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4532, r: -5.680296168381879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4533, r: -7.785080137206347, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4534, r: -11.570300927558435, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4535, r: -7.576219643359503, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4536, r: -9.5379348577468, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4537, r: -7.38906137084594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4538, r: -6.523769748283856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4539, r: -13.866214110720977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4540, r: -8.640231498813506, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4541, r: -3.72313914866148, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4542, r: -5.824912809404875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4543, r: -12.101923736105544, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4544, r: -9.576603038371278, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4545, r: -17.779231860340317, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4546, r: -16.92177244779655, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4547, r: -3.8389106152214536, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4548, r: -1.6452349597649136, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4549, r: -12.565840227080296, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4550, r: -8.644474389823392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4551, r: -6.37201291832943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4552, r: -1.8828636704977086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4553, r: -5.536291722856337, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4554, r: -3.1326221693213734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4555, r: -7.409270280429531, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4556, r: -6.279060332414774, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4557, r: -6.147301671342818, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4558, r: -9.470096820125669, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4559, r: -7.19160499500592, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4560, r: -11.498681507590732, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4561, r: -5.37484469733429, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4562, r: -15.633138408161491, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4563, r: -8.69800924791302, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4564, r: -10.245420395196616, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4565, r: -2.6870410128164615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4566, r: -6.567864289054084, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4567, r: -7.822843493254095, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4568, r: -9.402148911847911, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4569, r: -12.51957631349448, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4570, r: -11.54249917267331, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4571, r: -7.715170028587555, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4572, r: -3.3997803095469923, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4573, r: -4.990165452312979, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4574, r: -9.41753501979188, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4575, r: -12.66130511544908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4576, r: -4.737020420919745, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4577, r: -8.935867445226656, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4578, r: -8.791857280494758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4579, r: -9.225265996107973, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4580, r: -8.654868949366433, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4581, r: -5.360480566923858, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4582, r: -11.532743639036362, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4583, r: -1.971760353735686, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4584, r: -11.569633914080987, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4585, r: -2.851766546647163, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4586, r: -11.748810199791537, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4587, r: -14.9876347709625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4588, r: -8.329730588592032, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4589, r: -16.772540106620514, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4590, r: -13.637440904646427, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4591, r: -4.544231396768575, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4592, r: -7.048388780393311, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4593, r: -2.68060637206201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4594, r: -14.771034723420659, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4595, r: -7.696106553913347, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4596, r: -16.75922817518461, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4597, r: -12.688785846579716, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4598, r: -3.3338996623839687, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4599, r: -10.72492946983498, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4600, r: -1.856934883443676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4601, r: -6.399314714315004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4602, r: -6.527757779877161, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4603, r: -15.414342772680925, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4604, r: -5.842323371439311, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4605, r: -4.020692352556621, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4606, r: -6.528444825275451, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4607, r: -15.347396806828609, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4608, r: -13.789082557521471, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4609, r: -7.305164034706583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4610, r: -8.163430206856173, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4611, r: -5.986399089896045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4612, r: -9.829153737653874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4613, r: -5.424280777643707, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4614, r: -17.016509514599864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4615, r: -5.457724757962249, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4616, r: -5.163111408232445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4617, r: -15.031677891293985, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4618, r: -12.789132328295656, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4619, r: -2.172214866478824, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4620, r: -7.307910366868815, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4621, r: -3.9552873059672664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4622, r: -10.860432431524346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4623, r: -7.603728536930348, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4624, r: -11.404567508078372, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4625, r: -6.0508128337343035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4626, r: -10.28124161637144, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4627, r: -9.632746974966482, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4628, r: -5.688736133799933, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4629, r: -14.127779985228518, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4630, r: -5.573457683509168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4631, r: -7.983698649642229, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4632, r: -7.115494901445157, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4633, r: -10.143127657687847, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4634, r: -7.569613294401631, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4635, r: -13.998134550589693, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4636, r: -9.662891360902451, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4637, r: -5.920246606175523, n_steps: 50, elapsed: 00:00:01
