Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'll_multiple'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_baseline', True), ('use_hard_value', False), ('use_scaled_kl', False), ('n_action_points', 128)])
Start run at: 2020-10-13 01:46:47.321069

=== EVAL :: ep: 0, r: -18.903407410190024, n_steps: 50, elapsed: 00:00:00
Train:: ep: 6213, r: -10.637946789189838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6214, r: -7.870030885650217, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6215, r: -8.438307859488503, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6216, r: -8.398152096051163, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6217, r: -6.863857370306132, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6218, r: -7.818766268342813, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6219, r: -9.885855168588128, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6220, r: -5.205891551433294, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6221, r: -10.762738495349183, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6222, r: -5.127403647457107, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6223, r: -8.695635011044509, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6224, r: -3.89404872510822, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6225, r: -10.695965656813593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6226, r: -9.265869746142037, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6227, r: -10.457866259688657, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6228, r: -12.584123993637835, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6229, r: -7.472123558828561, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6230, r: -9.14812485615378, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6231, r: -8.225987054562838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6232, r: -3.3042990130818124, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6233, r: -14.30619009981951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6234, r: -7.209165879487164, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6235, r: -4.756300121632361, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6236, r: -8.163967556857815, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6237, r: -6.995105550407864, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6238, r: -5.877029201616501, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6239, r: -11.7223157933097, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6240, r: -8.452482701801424, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6241, r: -5.902156424550192, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6242, r: -13.602831132812732, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6243, r: -6.6029459665652315, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6244, r: -8.510141916153323, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6245, r: -8.028415900357277, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6246, r: -12.01634556167801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6247, r: -2.8252261541675843, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6248, r: -5.2459027185102975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6249, r: -6.948879688644001, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6250, r: -10.20603947097987, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6251, r: -6.1567954191999075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6252, r: -9.480191072898663, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6253, r: -6.141247661593752, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6254, r: -7.4465233874154615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6255, r: -10.748863007556228, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6256, r: -6.001699869707675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6257, r: -10.302912820823869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6258, r: -8.785440398953254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6259, r: -9.350124787331117, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6260, r: -9.404733288874725, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6261, r: -11.865112160103063, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6262, r: -11.342371976466103, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6263, r: -4.157949926839246, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6264, r: -9.537072744135687, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6265, r: -4.047553706778303, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6266, r: -7.6139028356097285, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6267, r: -9.733260158911545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6268, r: -7.654621168267941, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6269, r: -6.831166328985235, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6270, r: -7.717945728517233, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6271, r: -2.4304544061916933, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6272, r: -8.103834350324732, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6273, r: -9.751168526285147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6274, r: -6.982717258576481, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6275, r: -12.108558266123167, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6276, r: -8.29468108408522, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6277, r: -7.422879206255394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6278, r: -5.495907657725273, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6279, r: -12.052972232652472, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6280, r: -14.955526331837738, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6281, r: -7.384162910728912, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6282, r: -4.383235878623622, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6283, r: -8.686227363462685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6284, r: -7.963784727067777, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6285, r: -9.454788311176276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6286, r: -6.8414712178005015, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6287, r: -8.874750047970744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6288, r: -11.67402124035513, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6289, r: -15.605740886046199, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6290, r: -4.829389451045583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6291, r: -9.289583183469917, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6292, r: -7.941985625111816, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6293, r: -7.176507454958452, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6294, r: -11.185863762506958, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6295, r: -2.726433505532315, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6296, r: -10.047615859987527, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6297, r: -6.951248201794678, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6298, r: -8.755933533360857, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6299, r: -7.3263830175329705, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6300, r: -10.388631159819083, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6301, r: -9.09206592551206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6302, r: -1.749673736175889, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6303, r: -8.019877366723465, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6304, r: -7.364798193583723, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6305, r: -7.011098787921008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6306, r: -10.227202687487807, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6307, r: -7.4931684665231675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6308, r: -7.586935808007459, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6309, r: -10.256925196277413, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6310, r: -5.054636859839148, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6311, r: -4.411732878300885, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6312, r: -5.269092424772546, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6313, r: -14.696406080093162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6314, r: -9.329940578886458, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6315, r: -4.859749689278482, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6316, r: -7.726961506276825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6317, r: -7.61207177138883, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6318, r: -7.27478819028667, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6319, r: -14.797830984418434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6320, r: -7.737032244361469, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6321, r: -4.776165362030243, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6322, r: -9.964959430272401, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6323, r: -10.489002703188254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6324, r: -5.727124298294768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6325, r: -8.920855665144064, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6326, r: -5.965255964686028, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6327, r: -8.3345077652656, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6328, r: -7.48925353130147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6329, r: -7.887415939196568, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6330, r: -11.0057595991588, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6331, r: -10.209729243280806, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6332, r: -10.059851349717611, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6333, r: -11.337577807671915, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6334, r: -5.116883130058007, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6335, r: -5.486653819338492, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6336, r: -2.1695861333458373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6337, r: -7.102333861798128, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6338, r: -10.08709697104332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6339, r: -11.420291869465707, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6340, r: -11.154897520458887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6341, r: -5.219758302543644, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6342, r: -8.283076487548453, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6343, r: -6.678503061680472, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6344, r: -11.155123405173317, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6345, r: -1.2794264150721115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6346, r: -8.90712784860254, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6347, r: -6.477661872803918, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6348, r: -3.956700561731593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6349, r: -11.009461788120536, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6350, r: -12.65708253492668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6351, r: -5.709615259543597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6352, r: -3.9224582040565186, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6353, r: -8.56547344121396, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6354, r: -10.716986745336134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6355, r: -5.798500354362685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6356, r: -8.368733044945849, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6357, r: -3.7297320434950056, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6358, r: -8.600372248993242, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6359, r: -6.556593164109887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6360, r: -8.774784462622382, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6361, r: -4.959297154467006, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6362, r: -7.685726519606798, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6363, r: -5.816056603729342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6364, r: -5.200952582630803, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6365, r: -5.080521691154, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6366, r: -3.5104206879212354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6367, r: -8.96726314275172, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6368, r: -5.941417080988438, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6369, r: -7.296059487379325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6370, r: -7.814058601205989, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6371, r: -6.089280460121758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6372, r: -11.582884460599823, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6373, r: -13.759817138465035, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6374, r: -15.331943971925822, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6375, r: -3.635978130633075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6376, r: -7.163524266755695, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6377, r: -5.997959603392507, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6378, r: -7.130774096986781, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6379, r: -12.088883848606972, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6380, r: -4.887023094862713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6381, r: -5.492529857666532, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6382, r: -8.689022271170094, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6383, r: -3.38074618510136, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6384, r: -7.028361083211224, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6385, r: -8.258849548030682, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6386, r: -7.562087784334597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6387, r: -10.065358264781482, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6388, r: -2.299233636314833, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6389, r: -9.5776368010269, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6390, r: -5.420622972997574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6391, r: -7.723800421482487, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6392, r: -6.6166824289661985, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6393, r: -8.034609080982237, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6394, r: -7.047843729609787, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6395, r: -8.991128831343879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6396, r: -10.602668927337294, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6397, r: -8.020890008395229, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6398, r: -6.427121083916248, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6399, r: -6.217992002641464, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6400, r: -5.822084201505245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6401, r: -9.354901248307879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6402, r: -15.02605942401666, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6403, r: -6.269964973753253, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6404, r: -8.053820500414806, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6405, r: -12.196576411021034, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6406, r: -7.886966971143594, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6407, r: -6.330407398697226, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6408, r: -9.617040753192326, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6409, r: -9.999829242057888, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6410, r: -12.931606793369639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6411, r: -12.613150160476845, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6412, r: -9.619150404400791, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6413, r: -4.081664574238445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6414, r: -6.4346214739353895, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6415, r: -8.796933095955156, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6416, r: -3.2363692715547674, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6417, r: -7.440820805606574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6418, r: -6.413785528115507, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6419, r: -11.456546178913346, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6420, r: -8.104171576992943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6421, r: -12.214619122875392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6422, r: -6.0752239864601885, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6423, r: -9.761736471864685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6424, r: -7.473805608939562, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6425, r: -5.957661641634338, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6426, r: -11.687947148351439, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6427, r: -7.255637166856416, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6428, r: -6.129581302136048, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6429, r: -9.231191134438085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6430, r: -9.601010462470795, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6431, r: -9.284296401832052, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6432, r: -9.629529709416445, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6433, r: -10.839127127486229, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6434, r: -7.268503465371432, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6435, r: -2.9263141726105744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6436, r: -9.21995094739512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6437, r: -8.228330275918891, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6438, r: -10.465745459811908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6439, r: -12.277768587609543, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6440, r: -8.186826376179248, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6441, r: -4.924888274930617, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6442, r: -13.770523494249355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6443, r: -8.085024541931912, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6444, r: -10.141194004284685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6445, r: -5.860448327289713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6446, r: -9.194344027048869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6447, r: -6.353826069753961, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6448, r: -8.806575665542848, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6449, r: -7.6744711257512765, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6450, r: -6.793302144622615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6451, r: -11.309786090962481, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6452, r: -8.937085663055477, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6453, r: -10.945491014774904, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6454, r: -8.991579190291713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6455, r: -14.019291493558448, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6456, r: -7.335480498377894, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6457, r: -15.401819259175273, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6458, r: -9.490986969391699, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6459, r: -7.941811984368166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6460, r: -4.770176902831461, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6461, r: -8.606540016354971, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6462, r: -12.660792041251032, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6463, r: -6.851070334250161, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6464, r: -5.88243769620463, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6465, r: -3.824647293631409, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6466, r: -7.175113842261626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6467, r: -4.6335284109390855, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6468, r: -7.2089706899575186, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6469, r: -9.336719866933926, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6470, r: -12.18618641935021, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6471, r: -6.03856516788966, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6472, r: -10.794373613693788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6473, r: -9.731864898541824, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6474, r: -6.340026986095423, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6475, r: -7.580246916665875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6476, r: -4.892720696735917, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6477, r: -2.8224987109653275, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6478, r: -4.917669843507151, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6479, r: -7.608745481988247, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6480, r: -8.503071623215996, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6481, r: -6.765176470595416, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6482, r: -5.593407573299167, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6483, r: -8.553677780514857, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6484, r: -7.924125387526922, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6485, r: -6.776458676562704, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6486, r: -7.731426175938436, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6487, r: -3.5159398011910654, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6488, r: -14.691195830749706, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6489, r: -4.866529816899843, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6490, r: -5.905367838206492, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6491, r: -6.78850087237468, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6492, r: -5.944744641001659, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6493, r: -12.791796305526892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6494, r: -5.681040938147521, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6495, r: -8.901504552959118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6496, r: -6.21569944150092, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6497, r: -7.632898418266274, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6498, r: -10.224228755686644, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6499, r: -3.7850329332506343, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6500, r: -9.438730094506269, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6501, r: -6.214388278868821, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6502, r: -6.737677701570477, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6503, r: -11.663659822959868, n_steps: 50, elapsed: 00:00:02
Train:: ep: 6504, r: -12.323013186991874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6505, r: -12.900281088950804, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6506, r: -9.318707649256318, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6507, r: -10.189368060215354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6508, r: -5.458668993580851, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6509, r: -9.967412635355984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6510, r: -1.6757692176044456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6511, r: -5.146948245478517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6512, r: -6.26488135716374, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6513, r: -8.047858094405129, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6514, r: -8.65833940072526, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6515, r: -7.551455132855182, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6516, r: -9.868278868608547, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6517, r: -13.719853378972365, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6518, r: -4.919170266263909, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6519, r: -4.711917379099441, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6520, r: -5.634850724780694, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6521, r: -7.141116987856142, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6522, r: -6.512813136824721, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6523, r: -8.404411169006037, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6524, r: -8.176125417452138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6525, r: -10.928263491952537, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6526, r: -11.898172424459087, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6527, r: -15.75172646890871, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6528, r: -4.71648319357691, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6529, r: -6.984433892609838, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6530, r: -4.887400915713975, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6531, r: -8.828641125331156, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6532, r: -8.399923565162995, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6533, r: -6.065937889254178, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6534, r: -7.64021862562208, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6535, r: -1.8208407317922406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6536, r: -14.797196517661478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 6537, r: -8.158914517874267, n_steps: 50, elapsed: 00:00:01
