Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-14 13:12:41.886214

=== EVAL :: ep: 0, r: -18.92101026382486, n_steps: 50, elapsed: 00:00:00
Train:: ep: 3929, r: -2.960910052014018, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3930, r: -9.8563298644949, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3931, r: -7.628605974669456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3932, r: -5.188965292307475, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3933, r: -4.89562697696748, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3934, r: -10.4092429513702, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3935, r: -8.188397065318055, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3936, r: -6.507118382917762, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3937, r: -10.970010679651661, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3938, r: -8.314667922549416, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3939, r: -7.729752578580547, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3940, r: -10.563868842386753, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3941, r: -12.22130526710944, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3942, r: -10.098793353223996, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3943, r: -7.268876462125314, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3944, r: -6.745559507169906, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3945, r: -14.280738766405355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3946, r: -9.926126240710522, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3947, r: -5.836176443385874, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3948, r: -11.813203009862129, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3949, r: -8.419254729907614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3950, r: -6.148037418791421, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3951, r: -7.341246676583545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3952, r: -8.43191619729683, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3953, r: -13.591575522088085, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3954, r: -6.4416830115783945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3955, r: -8.425099734721394, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3956, r: -7.3562237132541135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3957, r: -7.756834024897974, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3958, r: -8.99595470693872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3959, r: -4.14958232910313, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3960, r: -5.183495099847856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3961, r: -3.0726572586623555, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3962, r: -9.039638482147392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3963, r: -7.551449141401211, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3964, r: -5.280237798108133, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3965, r: -14.506167079885973, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3966, r: -10.762166310051331, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3967, r: -14.2881104373182, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3968, r: -6.253306147885092, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3969, r: -11.18347215205972, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3970, r: -11.075367656795903, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3971, r: -8.086972170508856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3972, r: -19.484010688410258, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3973, r: -8.750762700165513, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3974, r: -8.359428638719827, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3975, r: -6.666720744861094, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3976, r: -9.419736870107684, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3977, r: -16.61392616166211, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3978, r: -3.697042824427467, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3979, r: -11.539119020930213, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3980, r: -8.36426485990844, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3981, r: -7.2166198258426135, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3982, r: -8.926797857263024, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3983, r: -7.0210184374328115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3984, r: -8.067480854000262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3985, r: -9.283066546151856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3986, r: -7.874228557737201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3987, r: -16.00024495164771, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3988, r: -8.895654340185871, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3989, r: -4.944862238860212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3990, r: -8.182651833547615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3991, r: -9.42870401899179, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3992, r: -8.383187164721107, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3993, r: -16.928848148029285, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3994, r: -15.744218272987066, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3995, r: -9.005790397342993, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3996, r: -10.59105609418075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3997, r: -3.024927120474324, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3998, r: -13.86243757098501, n_steps: 50, elapsed: 00:00:01
Train:: ep: 3999, r: -10.329423859183281, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4000, r: -8.239173495921232, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4001, r: -8.468531007007241, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4002, r: -12.741231947177434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4003, r: -6.545741101020109, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4004, r: -15.617098761375665, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4005, r: -9.16804017733661, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4006, r: -8.594785210025801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4007, r: -11.647113408182497, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4008, r: -12.055883031244775, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4009, r: -6.405858290929216, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4010, r: -7.8058506219703245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4011, r: -13.163439372256253, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4012, r: -7.777608710738008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4013, r: -7.248729632546938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4014, r: -7.758295491458054, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4015, r: -5.011195371287766, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4016, r: -8.628295276436768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4017, r: -7.389653172154115, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4018, r: -4.1644733793785225, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4019, r: -6.194367580265201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4020, r: -7.649532352606743, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4021, r: -7.7259033309468945, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4022, r: -13.74606197298153, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4023, r: -7.191691053594545, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4024, r: -12.265195091075746, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4025, r: -7.530399672633533, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4026, r: -7.952367649233626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4027, r: -6.720115611469212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4028, r: -5.384212046401054, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4029, r: -4.424925243547743, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4030, r: -12.818041438237994, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4031, r: -10.103298340503134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4032, r: -7.880426230938079, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4033, r: -7.113372292094118, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4034, r: -6.462267969433628, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4035, r: -9.799573810964064, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4036, r: -7.8528209944477565, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4037, r: -5.043295022187704, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4038, r: -2.9596129396114463, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4039, r: -7.939835069843244, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4040, r: -3.9263083079876107, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4041, r: -7.071876125643923, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4042, r: -8.284682489822668, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4043, r: -12.70716070960571, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4044, r: -6.737221102569373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4045, r: -4.7495078265964406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4046, r: -7.876725128078265, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4047, r: -9.39284512371079, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4048, r: -11.120464225929268, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4049, r: -11.836081574333472, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4050, r: -12.54285976071638, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4051, r: -10.324556674245956, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4052, r: -7.814425598885495, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4053, r: -3.1876230505702625, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4054, r: -8.2020810317769, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4055, r: -4.234873048086704, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4056, r: -7.483147770578626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4057, r: -6.478107912866631, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4058, r: -9.392491537831926, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4059, r: -7.916629019827175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4060, r: -2.9670196834271954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4061, r: -7.0464514776745615, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4062, r: -7.5443942801322965, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4063, r: -10.649442512663793, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4064, r: -8.540569935743122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4065, r: -6.974145423816211, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4066, r: -12.6668827746159, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4067, r: -9.826865381011665, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4068, r: -6.4696707712272055, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4069, r: -7.689113887083951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4070, r: -7.526902943315465, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4071, r: -8.351259037347859, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4072, r: -11.941910437843275, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4073, r: -10.891701694699202, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4074, r: -10.080245982119667, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4075, r: -6.479698076407648, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4076, r: -8.53289404140788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4077, r: -12.022527632038194, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4078, r: -14.291732097357212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4079, r: -6.171230460297706, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4080, r: -7.098186900823478, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4081, r: -12.842168769883347, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4082, r: -8.147707602887166, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4083, r: -3.6699799252740677, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4084, r: -12.651041152899161, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4085, r: -6.114612239274285, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4086, r: -8.586268144007056, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4087, r: -10.56402204020839, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4088, r: -6.909464458140598, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4089, r: -8.417199672624417, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4090, r: -9.388816162147966, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4091, r: -6.251549619397442, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4092, r: -8.954211391721001, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4093, r: -18.740982755590206, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4094, r: -5.29255964559777, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4095, r: -7.6360037886706715, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4096, r: -7.6800121316915275, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4097, r: -6.505906592230705, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4098, r: -4.881576300199597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4099, r: -8.451154365756924, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4100, r: -8.826751331554572, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4101, r: -10.601041867517456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4102, r: -6.697122856429992, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4103, r: -2.8709597177307447, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4104, r: -13.508728020353717, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4105, r: -6.484745106482676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4106, r: -12.636814921029096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4107, r: -5.827738243597756, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4108, r: -6.114526026475777, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4109, r: -14.410266371330506, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4110, r: -9.778279147766519, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4111, r: -13.743297049398743, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4112, r: -16.638041277361946, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4113, r: -7.873680131657801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4114, r: -10.566526223557046, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4115, r: -12.52375133552583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4116, r: -10.845309094470963, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4117, r: -6.069091219571697, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4118, r: -3.9729784538882664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4119, r: -7.501816503313337, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4120, r: -6.988124488892214, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4121, r: -10.091278736651004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4122, r: -8.063920751357353, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4123, r: -7.920295685464738, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4124, r: -12.53834381296716, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4125, r: -10.865245986502412, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4126, r: -7.475952386542252, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4127, r: -14.063536597119471, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4128, r: -4.529491456425483, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4129, r: -6.327413172516431, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4130, r: -7.841644351928576, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4131, r: -12.519006395518842, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4132, r: -14.232009738076577, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4133, r: -3.448924148861247, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4134, r: -7.6878606960767675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4135, r: -9.991460593432759, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4136, r: -10.684134273996579, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4137, r: -9.616824398539695, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4138, r: -13.58325620530649, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4139, r: -15.580755072673227, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4140, r: -4.023978835920629, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4141, r: -8.057650021729204, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4142, r: -3.499767477362787, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4143, r: -7.498334065844869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4144, r: -6.611258681697957, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4145, r: -11.07804454538846, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4146, r: -7.604448010478483, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4147, r: -6.35237378892134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4148, r: -8.066244777857788, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4149, r: -8.056141651134313, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4150, r: -4.5283380531768875, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4151, r: -11.453699581504987, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4152, r: -7.348205843874127, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4153, r: -6.623881734765336, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4154, r: -9.18847288463701, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4155, r: -12.663305816930995, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4156, r: -15.605180727528891, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4157, r: -7.694406727934832, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4158, r: -6.71143932506331, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4159, r: -8.05894343189803, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4160, r: -10.260371162392442, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4161, r: -8.344445442593248, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4162, r: -10.60377427981595, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4163, r: -7.675356370740104, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4164, r: -5.1035300030055675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4165, r: -12.336368038999982, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4166, r: -7.973035361829734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4167, r: -9.01305884056702, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4168, r: -7.472535394295389, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4169, r: -5.152479140724698, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4170, r: -11.95552056918564, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4171, r: -10.8939331671039, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4172, r: -2.6159903591775486, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4173, r: -8.398278666691162, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4174, r: -8.851942585050926, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4175, r: -9.787213398692161, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4176, r: -11.629761164952814, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4177, r: -3.5656094738619872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4178, r: -7.520626631733685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4179, r: -7.832007658446158, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4180, r: -7.5747875925297565, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4181, r: -5.733584291948525, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4182, r: -8.373617445791204, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4183, r: -6.986031794752207, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4184, r: -7.825372464585369, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4185, r: -7.091288282657583, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4186, r: -7.579254679753938, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4187, r: -8.4584596772998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4188, r: -6.994588069991879, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4189, r: -7.149728575218481, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4190, r: -6.95035485444138, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4191, r: -9.407403145519702, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4192, r: -11.504185711207427, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4193, r: -11.596249650857265, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4194, r: -11.017421209575812, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4195, r: -7.361429472116323, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4196, r: -8.778549263354952, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4197, r: -3.134391168281123, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4198, r: -8.935986176654186, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4199, r: -13.377871260130858, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4200, r: -8.751057585077593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4201, r: -8.607876217019093, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4202, r: -6.256375619672338, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4203, r: -9.98256083004389, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4204, r: -5.473390965486647, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4205, r: -9.315387631372284, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4206, r: -8.377251061165392, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4207, r: -6.976984414527663, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4208, r: -6.07401794068203, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4209, r: -4.573945138921963, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4210, r: -3.766114753006011, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4211, r: -9.204197734637626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4212, r: -8.77603590821758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4213, r: -8.916859962753954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4214, r: -4.908097181319614, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4215, r: -11.2425618596284, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4216, r: -2.8336232264879158, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4217, r: -9.39570413489339, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4218, r: -8.900273219039684, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4219, r: -11.84096897335342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4220, r: -7.425028810290193, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4221, r: -6.7056730050767825, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4222, r: -4.979779539195262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4223, r: -8.676038262917325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4224, r: -6.997611238763679, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4225, r: -9.336430651601054, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4226, r: -9.769061035273914, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4227, r: -5.316827468154713, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4228, r: -7.951465445025872, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4229, r: -13.252471691217073, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4230, r: -5.399209554295461, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4231, r: -4.8777095616502075, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4232, r: -17.352090530910335, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4233, r: -4.931070824044767, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4234, r: -7.365120388782078, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4235, r: -10.489665808962325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4236, r: -6.209857310841358, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4237, r: -5.526498761908045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4238, r: -7.071802052512977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4239, r: -6.754215775115768, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4240, r: -8.459284649423436, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4241, r: -7.635858340250078, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4242, r: -11.097705885743554, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4243, r: -8.906888546132517, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4244, r: -10.83256510138294, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4245, r: -9.88508903511456, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4246, r: -9.823051012368843, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4247, r: -4.209411269022773, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4248, r: -8.325085940509052, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4249, r: -13.866964371982473, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4250, r: -3.4009587447704943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4251, r: -3.875169826237159, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4252, r: -7.663864923128177, n_steps: 50, elapsed: 00:00:01
Train:: ep: 4253, r: -10.891910436647452, n_steps: 50, elapsed: 00:00:01
